Date;Time;Operation;S101;D101;S110;D110;S111;D111;S102;D102;S115;D115;S103;D103;S104;D104;S112;D112;S105;D105;S200;D200;S201;D201;S300;D300;S108;D108;S109;D109;S600;D600;S601;D601;S605;D605;S701;D701;S702;D702;S703;D703;S704;D704;S705;D705;S706;D706;S711;D711;S712;D712;S713;D713;S714;D714;S715;D715;S716;D716;S720;D720;S800;D800;S801;D801;S900;D900;S1300;D1300;S1600;D1600;S1601;D1601;S1602;D1602;S1603;D1603;S1604;D1604;S1605;D1605;S1626;D1626;S1627;D1627;S1003;D1003;S1200;D1200;S50;D50;S51;D51;S52;D52;S60;D60;S1001;D1001;S113;D113;S114;D114;S106;D106;S107;D107;S202;D202;S721;D721;S722;D722;S220;D220;S30;D30;S1006;D1006;S1007;D1007;S1651;D1651;S1652;D1652;S1653;D1653;S1654;D1654;S1655;D1655;S1657;D1657;S1658;D1658;S1301;D1301;S116;D116;S119;D119;S302;D302;S117;D117;S7000;D7000;S400;D400;S401;D401;S402;D402;S403;D403;S404;D404;S1202;D1202;S1203;D1203;S100;D100
26.03.2016;60824613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-0.00082556;O;0;O;-1.287280321;O;37.59231567;O;;E;0.578791045;O;486.6035213;O;29.0255325;O;-0.288595278;O;;E;1.118534888;O;1.513379312;O;0.807625995;O;0.820101031;O;0.785854504;O;1.223897699;O;;E;33.29434487;O;17.76777189;O;18.04222269;O;10.05893765;O;12.23897699;O;;E;91.40225409;O;18.32504724;O;;E;17.13710618;O;0.006855108;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.711930967;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60825601;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-0.000334639;O;0;O;-1.287354589;O;37.62185669;O;;E;0.577435422;O;486.6035213;O;29.0255325;O;-0.250764321;O;;E;1.118538916;O;1.513399725;O;0.807613356;O;0.820158391;O;0.785902868;O;1.22390029;O;;E;33.29479395;O;17.76749383;O;18.0434846;O;10.05955671;O;12.2390029;O;;E;91.404332;O;18.32303577;O;;E;17.1252042;O;0.006854869;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60826625;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-0.000132914;O;0;O;-1.287386417;O;37.57723999;O;;E;0.574239692;O;486.6035213;O;29.0255325;O;-0.213639307;O;;E;1.118540791;O;1.513420716;O;0.807600646;O;0.820282769;O;0.78595276;O;1.223900059;O;;E;33.29525575;O;17.76721422;O;18.04622092;O;10.06019532;O;12.23900059;O;;E;91.40788679;O;18.32486698;O;;E;17.13710618;O;0.006854859;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60827613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-5.19E-05;O;0;O;-1.28736186;O;37.57391357;O;;E;0.573312734;O;486.6035213;O;29.0255325;O;-0.177224794;O;;E;1.118540029;O;1.513442172;O;0.80758772;O;0.820464464;O;0.786004144;O;1.223897374;O;;E;33.29572779;O;17.76692983;O;18.0502182;O;10.06085304;O;12.23897374;O;;E;91.41270261;O;18.32600488;O;;E;17.13710618;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60828605;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-2.00E-05;O;0;O;-1.287376046;O;37.61639404;O;;E;0.570011386;O;486.6035213;O;29.0255325;O;-0.141524035;O;;E;1.118537866;O;1.513464011;O;0.807574597;O;0.820694867;O;0.786056745;O;1.223892673;O;;E;33.29620824;O;17.76664114;O;18.05528708;O;10.06152633;O;12.23892673;O;;E;91.41858952;O;18.32613565;O;;E;17.13710618;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60829621;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-7.61E-06;O;0;O;-1.287341475;O;37.62176514;O;;E;0.566837248;O;486.6035213;O;29.0255325;O;-0.106539056;O;;E;1.118536522;O;1.513486182;O;0.807561308;O;0.820966235;O;0.786110405;O;1.223886402;O;;E;33.29669601;O;17.76634877;O;18.06125716;O;10.06221319;O;12.23886402;O;;E;91.42537914;O;18.33123083;O;;E;17.1252042;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60830613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-2.86E-06;O;0;O;-1.287315965;O;37.60342407;O;;E;0.570197916;O;486.6035213;O;29.0255325;O;-0.072270729;O;;E;1.118535448;O;1.513508652;O;0.807547866;O;0.821271458;O;0.786165127;O;1.223878984;O;;E;33.29719034;O;17.76605306;O;18.06797207;O;10.06291363;O;12.23878984;O;;E;91.43291894;O;18.34860912;O;;E;17.13710618;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60831605;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-1.07E-06;O;0;O;-1.287361383;O;37.63607788;O;;E;0.574037274;O;486.6035213;O;29.0255325;O;-0.038718841;O;;E;1.118533313;O;1.513531373;O;0.807534271;O;0.821603953;O;0.786220889;O;1.223870797;O;;E;33.2976902;O;17.76575395;O;18.07528696;O;10.06362737;O;12.23870797;O;;E;91.44106646;O;18.35304286;O;;E;17.1252042;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60832621;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-3.96E-07;O;0;O;-1.287356615;O;37.62112427;O;;E;0.570442008;O;486.6035213;O;29.0255325;O;-0.005882167;O;;E;1.118531124;O;1.513554272;O;0.8075206;O;0.821957802;O;0.786277572;O;1.223862169;O;;E;33.29819399;O;17.7654532;O;18.08307165;O;10.06435292;O;12.23862169;O;;E;91.44969345;O;18.35744913;O;;E;17.13710618;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60833613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-1.45E-07;O;0;O;-1.287387013;O;37.61886597;O;;E;0.563518104;O;486.6035213;O;29.0255325;O;0.026241469;O;;E;1.118530313;O;1.513577291;O;0.807506986;O;0.822327653;O;0.786335091;O;1.223853368;O;;E;33.29870041;O;17.76515369;O;18.09120837;O;10.06508916;O;12.23853368;O;;E;91.45868531;O;18.35977093;O;;E;17.13710618;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60834601;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-5.32E-08;O;0;O;-1.287346721;O;37.61914063;O;;E;0.561896322;O;486.6035213;O;29.0255325;O;0.057655125;O;;E;1.118530335;O;1.513600379;O;0.807493554;O;0.822708601;O;0.786393266;O;1.223844612;O;;E;33.29920834;O;17.76485818;O;18.09958923;O;10.06583381;O;12.23844612;O;;E;91.46793568;O;18.36003485;O;;E;17.1252042;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60835644;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-1.93E-08;O;0;O;-1.287287712;O;37.63052368;O;;E;0.566498981;O;486.6035213;O;29.0255325;O;0.088362682;O;;E;1.118529439;O;1.513623472;O;0.80748038;O;0.823096238;O;0.786451761;O;1.223836071;O;;E;33.29971638;O;17.76456836;O;18.10811723;O;10.06658254;O;12.23836071;O;;E;91.47734523;O;18.36005297;O;;E;17.12917153;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60836613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-6.98E-09;O;0;O;-1.287293911;O;37.62246704;O;;E;0.570049066;O;486.6035213;O;29.0255325;O;0.118368786;O;;E;1.118527664;O;1.513646501;O;0.807467549;O;0.82348664;O;0.786510183;O;1.22382787;O;;E;33.30022302;O;17.76428608;O;18.11670607;O;10.06733035;O;12.2382787;O;;E;91.48682422;O;18.35684286;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60837605;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-2.51E-09;O;0;O;-1.287365079;O;37.58761597;O;;E;0.572078047;O;486.6035213;O;29.0255325;O;0.14767879;O;;E;1.118524639;O;1.51366942;O;0.807455186;O;0.823876373;O;0.78656826;O;1.223820099;O;;E;33.30072723;O;17.76401408;O;18.1252802;O;10.06807373;O;12.23820099;O;;E;91.49629624;O;18.35314076;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60838632;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-9.00E-10;O;0;O;-1.287308097;O;37.62335205;O;;E;0.573796441;O;486.6035213;O;29.0255325;O;0.176298699;O;;E;1.118520236;O;1.513692221;O;0.807443335;O;0.824262532;O;0.786625893;O;1.223812817;O;;E;33.30122887;O;17.76375336;O;18.13377571;O;10.06881143;O;12.23812817;O;;E;91.50569754;O;18.33860033;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60839613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-3.21E-10;O;0;O;-1.287314892;O;37.60995483;O;;E;0.572969633;O;486.6035213;O;29.0255325;O;0.204235118;O;;E;1.118515243;O;1.513714906;O;0.807431903;O;0.824642629;O;0.786683;O;1.223806058;O;;E;33.30172794;O;17.76350186;O;18.14213784;O;10.0695424;O;12.23806058;O;;E;91.51497062;O;18.33022785;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.711930967;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60840601;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-1.14E-10;O;0;O;-1.28732276;O;37.61578369;O;;E;0.569219679;O;486.6035213;O;29.0255325;O;0.231495204;O;;E;1.118509742;O;1.513737445;O;0.807420743;O;0.825014408;O;0.786739404;O;1.223799835;O;;E;33.30222378;O;17.76325635;O;18.15031698;O;10.07026437;O;12.23799835;O;;E;91.52405984;O;18.32709703;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60841621;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-4.05E-11;O;0;O;-1.287332058;O;37.60980225;O;;E;0.563561115;O;486.6035213;O;29.0255325;O;0.25808662;O;;E;1.118504412;O;1.513759787;O;0.807409868;O;0.825375815;O;0.786794844;O;1.223794147;O;;E;33.30271531;O;17.7630171;O;18.15826793;O;10.070974;O;12.23794147;O;;E;91.53291582;O;18.3262332;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60842613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-1.43E-11;O;0;O;-1.287292361;O;37.61288452;O;;E;0.564176833;O;486.6035213;O;29.0255325;O;0.284017482;O;;E;1.118500697;O;1.513781921;O;0.807399492;O;0.825725046;O;0.786849128;O;1.223788982;O;;E;33.30320227;O;17.76278883;O;18.16595101;O;10.07166883;O;12.23788982;O;;E;91.54150076;O;18.32775631;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60843605;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-5.05E-12;O;0;O;-1.287312269;O;37.60803223;O;;E;0.568822558;O;486.6035213;O;29.0255325;O;0.309296328;O;;E;1.118499828;O;1.513803886;O;0.807389823;O;0.826060542;O;0.786902093;O;1.223784318;O;;E;33.30368548;O;17.7625761;O;18.17333193;O;10.0723468;O;12.23784318;O;;E;91.54978349;O;18.32896628;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60844621;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-1.78E-12;O;0;O;-1.287314296;O;37.62387085;O;;E;0.567754076;O;486.6035213;O;29.0255325;O;0.333932065;O;;E;1.118501437;O;1.513825711;O;0.807380927;O;0.826380915;O;0.78695349;O;1.223780128;O;;E;33.30416564;O;17.76238039;O;18.18038012;O;10.07300468;O;12.23780128;O;;E;91.5577321;O;18.32111575;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60845613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-6.23E-13;O;0;O;-1.287293911;O;37.61514282;O;;E;0.567712552;O;486.6035213;O;29.0255325;O;0.35793394;O;;E;1.118504503;O;1.513847411;O;0.807372632;O;0.826684942;O;0.787002982;O;1.223776381;O;;E;33.30464305;O;17.7621979;O;18.18706872;O;10.07363817;O;12.23776381;O;;E;91.56531165;O;18.3165341;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60846609;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-2.18E-13;O;0;O;-1.287342072;O;37.62545776;O;;E;0.568359892;O;486.6035213;O;29.0255325;O;0.381311497;O;;E;1.118508707;O;1.513869007;O;0.807364674;O;0.826971551;O;0.787050214;O;1.223773044;O;;E;33.30511815;O;17.76202283;O;18.19337413;O;10.07424274;O;12.23773044;O;;E;91.57248829;O;18.3170905;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60847621;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-7.61E-14;O;0;O;-1.287345648;O;37.6255188;O;;E;0.569491902;O;486.6035213;O;29.0255325;O;0.404074544;O;;E;1.118512917;O;1.513890501;O;0.807356923;O;0.827239863;O;0.787094918;O;1.223770086;O;;E;33.30559102;O;17.76185231;O;18.19927699;O;10.07481494;O;12.23770086;O;;E;91.57923613;O;18.31899281;O;;E;17.11131855;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60848613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-2.65E-14;O;0;O;-1.287305474;O;37.59124756;O;;E;0.565599087;O;486.6035213;O;29.0255325;O;0.42623312;O;;E;1.118516898;O;1.513911878;O;0.807349391;O;0.827489215;O;0.787137077;O;1.22376782;O;;E;33.30606133;O;17.76168661;O;18.20476273;O;10.07535459;O;12.2376782;O;;E;91.58554344;O;18.31451798;O;;E;17.11726954;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60849609;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-9.23E-15;O;0;O;-1.287337303;O;37.61276245;O;;E;0.561501752;O;486.6035213;O;29.0255325;O;0.447797466;O;;E;1.11852089;O;1.513933123;O;0.807342098;O;0.827719099;O;0.787176834;O;1.223767322;O;;E;33.30652871;O;17.76152615;O;18.20982017;O;10.07586348;O;12.23767322;O;;E;91.59141173;O;18.30988291;O;;E;17.11131855;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60850625;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-3.21E-15;O;0;O;-1.287341475;O;37.640625;O;;E;0.559325225;O;486.6035213;O;29.0255325;O;0.468777992;O;;E;1.118524133;O;1.513954223;O;0.80733494;O;0.827929174;O;0.787214358;O;1.22376929;O;;E;33.3069929;O;17.76136868;O;18.21444183;O;10.07634378;O;12.2376929;O;;E;91.59684008;O;18.31369115;O;;E;17.10735123;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60851613;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-1.11E-15;O;0;O;-1.28726685;O;37.63574219;O;;E;0.556949156;O;486.6035213;O;29.0255325;O;0.48918525;O;;E;1.118527223;O;1.513975185;O;0.807327725;O;0.828119156;O;0.787249753;O;1.22377387;O;;E;33.30745407;O;17.76120995;O;18.21862142;O;10.07679684;O;12.2377387;O;;E;91.60182097;O;18.32884917;O;;E;17.10735123;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60852605;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-3.85E-16;O;0;O;-1.287346721;O;37.62756348;O;;E;0.559946028;O;486.6035213;O;29.0255325;O;0.50902991;O;;E;1.118529728;O;1.513996042;O;0.807320387;O;0.82828883;O;0.787283012;O;1.223780878;O;;E;33.30791292;O;17.76104852;O;18.22235426;O;10.07722255;O;12.23780878;O;;E;91.60634704;O;18.32933524;O;;E;17.10735123;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
26.03.2016;60853621;;516.6085205;O;499.5404053;O;17;O;17.58300781;O;499.0255127;O;19.61386681;O;-1.33E-16;O;0;O;-1.287297606;O;37.61672974;O;;E;0.565962103;O;486.6035213;O;29.0255325;O;0.528322735;O;;E;1.118531099;O;1.514016824;O;0.807313019;O;0.828438159;O;0.787314158;O;1.223789954;O;;E;33.30837013;O;17.76088641;O;18.2256395;O;10.07762122;O;12.23789954;O;;E;91.6104168;O;18.32384814;O;;E;17.10735123;O;0.006854858;O;;E;;E;;E;;E;;E;;E;;E;;E;0;O;0;O;0;O;0;O;;E;;E;0;O;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;;E;-1.680154703;O;;E;0;O;0;O;;E;;E;81.16573288;O;65.94324621;O;11.88844819;O;3.334038479;O;69.27728469;O;0;O;0;O;5;O
